id,popularity,runtime,vote_average,vote_count,,,,,
,3.792015,90,6.2,37,,,,,
,0.219799,95,3.8,4,,,,,
,7.794,91,4.2,151,,,,,
,9.136965,107,7,202,,,,,
,8.39685,92,6.3,80,,,,,
,7.864905,87,5.8,65,,,,,
,1.963219,80,3.2,13,,,,,
,1.546169,95,7,2,,,,,
,10.619574,105,7.4,105,,,,,
,0.999655,67,3,3,,,,,
,1.985243,95,6.1,24,,,,,
,0.102003,89,5,3,,,,,
,10.48009,94,4.5,118,,,,,
,1.136568,109,4.1,7,,,,,
,11.095219,123,6.4,131,,,,,
,0.40703,0,0,0,,,,,
,0.028756,88,0,0,,,,,
,8.618793,88,4.7,102,,,,,
,2.394613,97,3.5,36,,,,,
,2.387463,120,7,22,,,,,
,5.461487,99,7.1,116,,,,,
,14.805264,135,7.4,231,,,,,
,25.30216,107,6.3,458,,,,,
,38.83192,94,5.7,887,,,,,
,3.500741,94,6.2,43,,,,,
,19.807295,120,7.1,471,,,,,
,1.435742,112,6.3,25,,,,,
,7.667888,98,6.3,47,,,,,
,8.496364,81,5.5,76,,,,,
,9.617777,101,5.9,139,,,,,
,4.495256,106,7.2,65,,,,,
,35.754865,90,5.6,862,,,,,
,0.20323,80,4.8,4,,,,,
,0.28076,83,4.6,8,,,,,
,3.11319,105,7,46,,,,,
,0.137535,89,1,1,,,,,
,6.368933,100,7.3,93,,,,,
,0.217538,92,5.6,6,,,,,
,3.531877,97,5.7,60,,,,,
,0.706355,103,5.9,18,,,,,
,15.002502,96,6.5,602,,,,,
,22.585384,104,5.8,408,,,,,
,29.834065,117,6.6,632,,,,,
,20.403344,90,7,322,,,,,
,5.224593,116,6.9,89,,,,,
,30.196039,135,7.2,629,,,,,
,15.359952,108,6.9,198,,,,,
,11.573034,102,7.9,2443,,,,,
,1.847822,96,6.2,19,,,,,
,0.425551,115,6.8,6,,,,,
,3.819796,123,7,71,,,,,
,10.274542,98,5.5,121,,,,,
,61.210016,113,7.7,3452,,,,,
,0.177356,105,6.1,18,,,,,
,0.011697,122,7.7,25,,,,,
,6.249262,101,6.6,132,,,,,
,3.108881,97,6.3,30,,,,,
,17.074843,115,7.4,356,,,,,
,0.774442,120,6.2,13,,,,,
,8.816995,99,6,157,,,,,
,8.48639,110,7,46,,,,,
,5.223096,98,6.6,73,,,,,
,7.759215,109,7.7,139,,,,,
,14.570359,104,5.4,251,,,,,
,0.371337,134,5.3,2,,,,,
,127.525581,133,8.2,2919,,,,,
,3.898737,85,6.9,35,,,,,
,7.315935,86,6.7,78,,,,,
,2.551559,126,7.3,57,,,,,
,8.772574,199,8.2,68,,,,,
,6.988357,103,5.5,71,,,,,
,6.938854,112,5.7,109,,,,,
,11.21273,89,7,217,,,,,
,7.217328,124,6.5,63,,,,,
,12.439495,101,7.1,111,,,,,
,2.126139,133,6.6,19,,,,,
,10.142218,120,5.9,140,,,,,
,16.536374,98,6.1,1000,,,,,
,0.933891,93,6.9,11,,,,,
,12.540624,114,6.3,210,,,,,
,8.839651,112,6.9,176,,,,,
,12.891276,94,6.1,183,,,,,
,10.789912,90,4.6,116,,,,,
,25.666029,96,7.5,580,,,,,
,45.66662,102,7.3,1895,,,,,
,35.892034,93,7.8,1010,,,,,
,8.988455,152,6.6,50,,,,,
,14.042041,111,6.5,250,,,,,
,40.016306,95,5.2,593,,,,,
,22.030517,112,7.1,360,,,,,
,2.503612,86,4.8,67,,,,,
,4.117968,105,6.9,68,,,,,
,24.161735,91,4.1,1022,,,,,
,1.379354,105,6.4,22,,,,,
,15.338211,106,6.5,506,,,,,
,29.852608,94,7.1,550,,,,,
,35.061467,172,7.8,717,,,,,
,7.288352,109,5.8,34,,,,,
,10.605752,88,4.4,203,,,,,
,43.40352,164,7.5,1971,,,,,
,17.229537,96,6.4,420,,,,,
,2.453459,93,5.3,26,,,,,
,1.433692,82,5.9,15,,,,,
,9.976428,101,6.7,89,,,,,
,2.930058,124,6.8,72,,,,,
,7.173059,91,5.5,57,,,,,
,1.735462,82,4.8,10,,,,,
,29.071955,105,7.1,633,,,,,
,18.428909,87,5.4,346,,,,,
,11.387335,110,6.3,168,,,,,
,5.975604,143,6.1,77,,,,,
,4.59841,84,5.5,69,,,,,
,22.87623,98,6.5,530,,,,,
,19.107285,104,6.7,376,,,,,
,0.456485,96,3.3,8,,,,,
,4.541908,110,6.7,46,,,,,
,4.348416,84,7.3,63,,,,,
,3.347885,94,5.4,11,,,,,
,6.091951,90,6.2,80,,,,,
,4.757625,96,6.1,67,,,,,
,12.062371,88,5.9,316,,,,,
,7.758188,101,6.6,102,,,,,
,12.781973,102,8,167,,,,,
,1.631993,87,5.1,8,,,,,
,12.690224,83,6.5,415,,,,,
,8.516229,103,5.5,58,,,,,
,5.90259,99,6.5,25,,,,,
,2.866934,106,5.2,9,,,,,
,9.140936,115,6.9,228,,,,,
,22.987897,118,6.5,338,,,,,
,1.204941,109,7,23,,,,,
,7.605291,102,6.7,27,,,,,
,2.855963,95,6,26,,,,,
,0.502396,87,5.8,6,,,,,
,1.771584,119,8.1,18,,,,,
,21.230737,104,6.6,307,,,,,
,0.068246,103,6,1,,,,,
,0.541652,93,4.5,2,,,,,
,18.790221,100,6.1,291,,,,,
,0.409089,100,4.2,5,,,,,
,3.663108,113,7.1,36,,,,,
,12.496261,98,6.2,285,,,,,
,0.596889,92,6.7,7,,,,,
,2.611364,106,6.4,31,,,,,
,3.238466,119,6.2,37,,,,,
,8.30723,99,6.2,157,,,,,
,3.408955,90,5.8,38,,,,,
,1.876621,120,7.3,23,,,,,
,1.807571,142,7.1,20,,,,,
,6.783053,93,5.2,13,,,,,
,8.484123,127,6.1,19,,,,,
,0.936232,103,5.7,9,,,,,
,12.822534,93,4.5,118,,,,,
,4.989985,84,6.6,207,,,,,
,1.390659,78,4.1,8,,,,,
,1.923514,0,5.2,20,,,,,
,4.118612,113,4.4,21,,,,,
,9.541688,120,7.5,89,,,,,
,17.234745,121,7.7,381,,,,,
,48.98255,238,7.7,970,,,,,
,1.972668,98,6.5,18,,,,,
,3.490215,123,6.2,38,,,,,
,1.726175,107,7.3,22,,,,,
,20.544999,101,7,423,,,,,
,0.389471,115,6.7,9,,,,,
,8.45342,101,6.5,195,,,,,
,0.90522,102,6.6,17,,,,,
,2.201678,95,6,21,,,,,
,3.771652,109,6.6,66,,,,,
,21.119209,113,7.4,299,,,,,
,17.002623,91,6.8,363,,,,,
,46.116885,88,7.1,1074,,,,,
,1.398981,88,5.3,11,,,,,
,25.5748,91,7,503,,,,,
,3.418871,97,7.2,173,,,,,
,10.729884,92,5.9,129,,,,,
,2.676535,121,6.9,47,,,,,
,7.821438,134,7.4,82,,,,,
,3.281509,149,7.4,46,,,,,
,2.938973,121,6.2,35,,,,,
,10.219942,116,7.1,158,,,,,
,50.319662,92,6.3,1434,,,,,
,0.593068,93,5.4,8,,,,,
,8.406025,96,5.7,70,,,,,
,5.588652,105,6.8,81,,,,,
,25.894065,129,7.8,626,,,,,
,3.280081,94,4.8,36,,,,,
,35.674774,84,7.6,742,,,,,
,3.115754,81,5.4,43,,,,,
,20.466433,86,3.8,476,,,,,
,0.015597,105,5.4,4,,,,,
,12.982319,103,6.7,583,,,,,
,0.595136,104,5.8,9,,,,,
,3.643608,98,6.7,28,,,,,
,6.396936,91,5.6,90,,,,,
,0.909067,111,2.9,7,,,,,
,1.348114,98,5.2,10,,,,,
,0.964802,104,2,1,,,,,
,0.042346,200,0,0,,,,,
,1.271621,96,4.6,10,,,,,
,25.891466,78,7.9,419,,,,,
,1.618138,100,0,0,,,,,
,4.304341,85,3.3,19,,,,,
,3.158056,92,5.3,37,,,,,
,3.230779,86,5,11,,,,,
,1.913302,90,3.6,6,,,,,
,5.690619,94,6.5,84,,,,,
,17.537154,80,6.9,358,,,,,
,26.259389,107,6.7,524,,,,,
,1.419431,100,6.2,15,,,,,
,11.637458,92,6,127,,,,,
,192.528841,105,8.3,4254,,,,,
,44.356711,130,8.1,1814,,,,,
,4.859873,99,6.8,97,,,,,
,6.723057,118,6.8,47,,,,,
,3.069605,85,6.4,66,,,,,
,21.826888,115,7.9,927,,,,,
,15.128316,94,7.4,344,,,,,
,1.814802,91,6.7,37,,,,,
,5.643023,98,6.2,66,,,,,
,2.964785,96,4.1,9,,,,,
,0.11615,92,8,1,,,,,
,13.437038,128,6.8,174,,,,,
,26.180367,136,7.5,863,,,,,
,11.735287,123,7.4,265,,,,,
,8.308442,99,6.9,150,,,,,
,3.027892,101,6.9,101,,,,,
,11.933449,105,6.8,347,,,,,
,8.825113,95,6.1,160,,,,,
,17.332585,109,7,418,,,,,
,47.812466,110,7.2,987,,,,,
,11.753553,110,5.7,112,,,,,
,42.868495,130,8,1076,,,,,
,63.513324,93,7.8,2655,,,,,
,1.918959,115,6.3,15,,,,,
,22.789649,91,5.7,722,,,,,
,5.735912,91,7.4,54,,,,,
,11.414843,120,7.3,453,,,,,
,6.017273,111,6.9,49,,,,,
,21.607228,87,5.7,361,,,,,
,7.961559,117,6.9,156,,,,,
,54.403033,86,6,2428,,,,,
,41.045084,110,6.7,1573,,,,,
,0.295226,113,5,1,,,,,
,16.553594,108,7.6,165,,,,,
,24.393296,95,6.2,361,,,,,
,11.241802,98,5.3,106,,,,,
,9.18885,93,5.9,137,,,,,
,11.158167,86,5.7,216,,,,,
,23.109959,161,7.7,542,,,,,
,1.586598,100,4.7,25,,,,,
,3.832858,121,6.7,86,,,,,
,22.889294,125,8.1,483,,,,,
,10.341982,87,4.2,193,,,,,
,7.924982,128,6.4,120,,,,,
,1.697846,100,6.4,28,,,,,
,14.936661,84,6.6,367,,,,,
,0.720091,97,7,11,,,,,
,2.747402,84,5.3,36,,,,,
,6.734965,146,7.3,41,,,,,
,13.338539,186,7.6,155,,,,,
,0.185373,94,4.5,4,,,,,
,5.344815,133,7.3,82,,,,,
,0.982624,99,3.7,10,,,,,
,23.299907,108,7.4,568,,,,,
,4.103764,95,3.8,46,,,,,
,5.003615,97,6.3,94,,,,,
,0.019984,94,5,3,,,,,
,1.026243,86,5.8,19,,,,,
,2.787375,115,6.8,34,,,,,
,3.667372,97,6.5,59,,,,,
,2.144354,82,3.1,11,,,,,
,3.937939,117,5.7,35,,,,,
,5.325156,90,6,57,,,,,
,23.981601,100,7.4,798,,,,,
,3.107149,98,5.2,38,,,,,
,5.016607,95,5.4,39,,,,,
,13.857194,94,7.6,234,,,,,
,6.997495,104,6.4,25,,,,,
,4.337685,87,5.9,90,,,,,
,3.636634,108,6.6,94,,,,,
,15.492257,86,7.2,345,,,,,
,2.504169,94,6.9,94,,,,,
,10.757539,139,7.4,194,,,,,
,1.580027,89,6.1,4,,,,,
,15.754614,102,5.1,366,,,,,
,56.76349,120,8,1945,,,,,
,3.644872,110,6.5,37,,,,,
,16.900433,86,5.7,211,,,,,
,1.569246,101,5.2,17,,,,,
,4.682881,110,6.5,95,,,,,
,1.128559,87,5.8,12,,,,,
,12.68672,123,6.9,250,,,,,
,3.750338,99,5.6,67,,,,,
,2.857848,176,4,21,,,,,
,20.95282,87,5.3,444,,,,,
,0.18094,120,3.7,3,,,,,
,1.75311,94,5.2,34,,,,,
,3.120747,98,6.7,59,,,,,
,0.384496,0,6.3,2,,,,,
,2.504156,96,3.9,37,,,,,
,0.431332,97,5.8,5,,,,,
,11.882563,112,5.7,197,,,,,
,9.342465,88,6.1,15,,,,,
,12.564554,83,4.9,148,,,,,
,0.68822,80,3,5,,,,,
,0.194848,90,0,0,,,,,
,2.015525,96,5.4,32,,,,,
,2.680629,85,5.2,18,,,,,
,12.036888,84,5.3,171,,,,,
,1.737032,80,2.9,28,,,,,
,9.249229,90,5.8,136,,,,,
,5.164423,92,7.1,95,,,,,
,0.008263,100,0,0,,,,,
,1.998826,88,4.8,14,,,,,
,1.968679,95,4.6,16,,,,,
,1.141463,79,2.8,10,,,,,
,0.214704,88,6,1,,,,,
,1.034844,95,6.1,5,,,,,
,1.975941,95,6.3,22,,,,,
,5.928937,113,7.6,126,,,,,
,3.370225,136,7.3,25,,,,,
,5.485217,80,4.9,54,,,,,
,0.18887,105,6.8,3,,,,,
,3.077885,90,4.1,52,,,,,
,1.781462,93,6.6,36,,,,,
,4.952983,91,6.6,271,,,,,
,1.35088,93,6.1,34,,,,,
,0.687656,89,4.3,12,,,,,
,6.39503,116,6.9,99,,,,,
,39.30982,122,8,808,,,,,
,9.070842,88,5.3,192,,,,,
,67.417542,102,7.4,1642,,,,,
,36.444894,106,7.7,854,,,,,
,15.351412,95,5.4,190,,,,,
,2.436019,144,7.6,44,,,,,
,0.93392,112,6.5,19,,,,,
,11.35972,118,7,59,,,,,
,0.296981,0,9.5,2,,,,,
,1.776624,90,4.9,10,,,,,
,1.897263,109,6,30,,,,,
,0.144031,103,7,3,,,,,
,0.531444,120,6,8,,,,,
,22.793929,93,7.2,609,,,,,
,14.013414,91,5.9,237,,,,,
,13.265432,80,7.1,260,,,,,
,11.552247,134,7.1,61,,,,,
,1.73892,86,5.3,22,,,,,
,0.895946,105,7.6,23,,,,,
,19.02965,92,7,308,,,,,
,0.406645,99,7.4,13,,,,,
,3.687574,97,5.2,38,,,,,
,36.556954,103,7.8,727,,,,,
,0.545825,97,7.1,47,,,,,
,18.661541,86,5.4,516,,,,,
,0.973582,87,4.6,19,,,,,
,14.885388,108,6.8,225,,,,,
,12.030456,98,5,229,,,,,
,18.30961,98,6.3,264,,,,,
,6.82919,112,7.5,66,,,,,
,9.799357,74,7.1,95,,,,,
,10.363642,104,7.1,212,,,,,
,30.583959,102,7.1,618,,,,,
,23.672571,105,7.7,959,,,,,
,0.205034,100,6.9,8,,,,,
,5.581743,107,6.7,22,,,,,
,2.487255,91,6.8,32,,,,,
,0.262135,102,5.2,15,,,,,
,23.419061,85,6.8,450,,,,,
,7.958831,106,7.2,77,,,,,
,25.722747,95,6.8,1048,,,,,
,9.774126,101,7.2,197,,,,,
,0.197469,90,7,3,,,,,
,0.142255,100,7,1,,,,,
,0.301884,100,7.1,7,,,,,
,0.424957,80,5.5,6,,,,,
,3.393648,106,6.1,50,,,,,
,5.025938,103,6.1,61,,,,,
,4.624691,90,6,40,,,,,
,12.204569,96,6.6,441,,,,,
,0.630226,89,5,15,,,,,
,4.270489,87,4.9,63,,,,,
,3.674294,94,4.8,40,,,,,
,4.623059,120,7,11,,,,,
,1.946715,101,4.8,21,,,,,
,27.940093,84,6.3,664,,,,,
,1.759506,110,4.5,19,,,,,
,8.395624,101,7.4,363,,,,,
,8.248149,101,3.1,47,,,,,
,0.628051,101,7,4,,,,,
,0.500753,105,4.6,5,,,,,
,0.376662,97,10,1,,,,,
,1.606314,107,6.9,18,,,,,
,0.197264,91,4.7,6,,,,,
,5.759493,108,5.6,88,,,,,
,6.86302,90,6.7,93,,,,,
,32.875469,124,7.2,808,,,,,
,0.015295,90,0,0,,,,,
,14.206525,95,5.7,254,,,,,
,12.639469,92,5.1,196,,,,,
,2.371477,117,6.2,11,,,,,
,2.470443,115,6.6,48,,,,,
,1.532518,90,5.7,5,,,,,
,0.1813,119,5.8,4,,,,,
,2.713171,97,5.6,19,,,,,
,0.258413,90,3.5,5,,,,,
,2.025701,90,5.4,12,,,,,
,2.659804,85,5.7,59,,,,,
,8.38717,172,7.6,143,,,,,
,6.677093,113,6.7,125,,,,,
,2.526356,89,7,51,,,,,
,0.039007,126,0,0,,,,,
,31.691617,78,7.1,934,,,,,
,0.47909,88,4.5,4,,,,,
,0.027801,0,0,0,,,,,
,2.122451,77,5.1,36,,,,,
,0.803761,81,4.1,15,,,,,
,41.298723,115,6.9,760,,,,,
,1.791331,96,5.3,39,,,,,
,10.664202,89,7,200,,,,,
,100.876794,100,6.6,1832,,,,,
,13.223111,88,6.6,215,,,,,
,22.139842,129,8,657,,,,,
,37.117362,95,7.3,957,,,,,
,15.046612,102,7.2,242,,,,,
,15.557144,118,7.2,353,,,,,
,11.66632,85,5.2,125,,,,,
,34.938177,137,7.9,958,,,,,
,5.961119,129,6.8,77,,,,,
,17.639478,134,7.6,240,,,,,
,1.867004,119,6.5,8,,,,,
,13.944645,80,7.3,231,,,,,
,2.304552,89,6.6,24,,,,,
,7.792851,101,7.1,120,,,,,
,14.799323,80,7.6,718,,,,,
,23.281616,154,7.6,521,,,,,
,20.331593,100,6.7,339,,,,,
,5.381536,118,6.8,47,,,,,
,20.834883,100,6.8,565,,,,,
,14.045887,106,7.6,138,,,,,
,0.483974,106,4.8,6,,,,,
,9.719094,90,7,107,,,,,
,16.930914,109,7.7,286,,,,,
,28.819424,96,6.3,658,,,,,
,18.223139,116,7.2,298,,,,,
,12.999023,120,6.3,197,,,,,
,6.728882,97,5.6,92,,,,,
,1.95686,96,4.8,26,,,,,
,7.151154,98,5.9,58,,,,,
,14.846001,101,6.3,140,,,,,
,14.08251,90,7.8,291,,,,,
,0.031947,120,5,2,,,,,
,2.283796,102,7.2,23,,,,,
,18.224326,98,6.8,279,,,,,
,3.43159,109,7.6,31,,,,,
,4.749885,104,6.5,77,,,,,
,3.980072,92,6.8,31,,,,,
,1.096355,99,7.1,19,,,,,
,1.196943,96,5.6,13,,,,,
,3.125382,120,4.6,19,,,,,
,5.261065,104,6.3,86,,,,,
,6.337735,97,6.1,23,,,,,
,7.359286,94,5.2,210,,,,,
,1.892183,91,5.8,36,,,,,
,0.001186,0,0,0,,,,,
,3.911445,90,7.1,52,,,,,
,2.559806,84,5.9,18,,,,,
,0.744406,96,6.3,10,,,,,
,5.16023,129,5.2,32,,,,,
,0.253595,93,6.7,3,,,,,
,0.046868,100,5,1,,,,,
,2.952932,97,5.6,13,,,,,
,5.563068,94,5.5,143,,,,,
,1.161034,95,6.4,9,,,,,
,7.502934,97,5.9,88,,,,,
,5.350423,92,6.1,96,,,,,
,4.261509,96,6.3,41,,,,,
,6.752141,87,6,333,,,,,
,20.362373,91,6.7,406,,,,,
,5.099368,98,5.4,40,,,,,
,6.632891,86,5.3,124,,,,,
,1.717376,120,6.8,16,,,,,
,4.922397,99,6.9,18,,,,,
,13.222268,92,6.1,381,,,,,
,7.447714,86,5.5,92,,,,,
,9.68793,98,5.2,84,,,,,
,0.050625,,0,0,,,,,
,5.941852,82,6.7,165,,,,,
,0.174311,103,3.5,2,,,,,
,0.361554,76,5.8,2,,,,,
,8.055084,87,7.2,102,,,,,
,4.346271,88,4.4,27,,,,,
,3.419685,97,5.6,37,,,,,
,5.100741,96,5.7,50,,,,,
,2.253589,87,6.7,45,,,,,
,0.209475,106,6.6,8,,,,,
,3.613577,107,5.3,36,,,,,
,1.296784,85,6.3,12,,,,,
,4.50829,88,5.2,46,,,,,
,8.902102,99,6.1,24,,,,,
,1.619635,102,5.9,10,,,,,
,1.002585,108,3.9,8,,,,,
,1.332804,90,4.2,35,,,,,
,2.00163,89,4.4,24,,,,,
,1.187764,92,4.4,19,,,,,
,6.463806,99,6.7,59,,,,,
,1.980265,103,6.7,24,,,,,
,3.696123,90,5.8,49,,,,,
,32.841229,94,6.6,827,,,,,
,8.518866,97,7.4,443,,,,,
,4.892203,88,7.8,55,,,,,
,4.665026,95,5.8,12,,,,,
,1.294967,160,5.6,10,,,,,
,14.331992,94,7.5,275,,,,,
,3.068463,82,5.8,27,,,,,
,1.367751,89,6.9,21,,,,,
,14.838986,87,5.6,328,,,,,
,1.950959,98,7.2,244,,,,,
,14.884756,125,7.6,281,,,,,
,41.996783,95,8,1442,,,,,
,2.179428,118,6.2,36,,,,,
,12.471239,93,6.8,403,,,,,
,13.315383,93,5.5,215,,,,,
,3.363321,109,5.6,9,,,,,
,1.699101,109,5.3,14,,,,,
,0.320387,155,6.7,5,,,,,
,0.692497,87,6.4,88,,,,,
,0.023436,93,5.5,12,,,,,
,0.749699,108,6.8,9,,,,,
,11.756943,114,6.7,192,,,,,
,0.225627,87,6.9,17,,,,,
,6.833164,113,5.3,33,,,,,
,0.060127,87,0,0,,,,,
,1.959405,86,4.2,22,,,,,
,0.21544,101,5,4,,,,,
,27.36562,81,7.2,664,,,,,
,8.650779,93,6.3,152,,,,,
,2.492747,90,4.9,19,,,,,
,2.756435,106,7,28,,,,,
,18.828683,88,6.1,236,,,,,
,6.979638,130,6.4,89,,,,,
,26.281839,108,6.3,519,,,,,
,2.079125,98,5.5,39,,,,,
,3.939753,86,6,59,,,,,
,14.017809,104,7.3,221,,,,,
,3.677831,100,5.9,7,,,,,
,3.426314,126,7.2,79,,,,,
,6.915201,118,7.2,133,,,,,
,8.535178,103,7.1,61,,,,,
,2.160586,102,6,24,,,,,
,0.796009,84,6.3,3,,,,,
,0.13456,0,4.3,4,,,,,
,4.554574,96,6.8,52,,,,,
,3.215465,92,4.6,55,,,,,
,1.49436,114,7.6,20,,,,,
,20.810292,113,7.5,372,,,,,
,0.122704,0,0,0,,,,,
,3.654018,123,6.7,32,,,,,
,3.313339,111,6.5,2,,,,,
,5.379319,99,4.4,111,,,,,
,9.67299,108,6.7,129,,,,,
,17.49699,92,6.6,363,,,,,
,12.2624,129,7.9,241,,,,,
,13.291991,91,6.8,279,,,,,
,13.788054,81,6.9,226,,,,,
,3.990215,97,5.9,48,,,,,
,6.526588,90,4.5,99,,,,,
,11.145915,111,7.3,160,,,,,
,5.446832,103,6.5,64,,,,,
,10.009994,110,7.1,166,,,,,
,58.594852,103,6.8,1737,,,,,
,11.35344,92,6.7,144,,,,,
,8.589355,114,7.4,153,,,,,
,2.828303,101,6.5,39,,,,,
,3.618646,111,6.5,43,,,,,
,15.017068,104,5.5,342,,,,,
,5.817519,96,6.1,111,,,,,
,9.856826,98,6.8,151,,,,,
,4.262374,106,6.5,48,,,,,
,0.06124,93,3,1,,,,,
,11.064228,100,6.2,251,,,,,
,1.742383,80,5.7,12,,,,,
,0.414754,95,4.5,3,,,,,
,12.677016,83,5.7,159,,,,,
,28.27648,87,8.1,856,,,,,
,0.87066,91,6.4,9,,,,,
,7.5591,86,5.9,107,,,,,
,2.02817,0,3.5,1,,,,,
,0.859014,97,6.6,8,,,,,
,0.071377,108,6,2,,,,,
,0.193172,128,6,2,,,,,
,4.680206,93,6.6,183,,,,,
,1.20173,90,6.8,16,,,,,
,0.094105,90,10,2,,,,,
,14.504326,101,5.1,242,,,,,
,10.322858,109,6.5,358,,,,,
,1.404175,98,6.9,24,,,,,
,0.077876,87,6.8,6,,,,,
,0.35819,98,6,1,,,,,
,9.159265,112,6.4,13,,,,,
,1.893697,85,2.6,9,,,,,
,0.71087,102,7.4,7,,,,,
,1.105357,102,4.2,13,,,,,
,2.815228,90,3.3,52,,,,,
,0.446858,93,7.5,6,,,,,
,80.171283,83,6.9,1914,,,,,
,0.684881,106,6.8,10,,,,,
,3.598457,113,5.4,12,,,,,
,1.452152,94,5.9,18,,,,,
,1.193219,101,5.3,6,,,,,
,8.039223,100,5.2,97,,,,,
,2.486992,75,6.2,32,,,,,
,0.43049,91,0,0,,,,,
,9.815394,105,6.1,203,,,,,
,16.032594,105,7.5,1648,,,,,
,0.592821,104,0,0,,,,,
,10.240917,105,7.7,207,,,,,
,3.443916,95,6.7,51,,,,,
,0.072066,135,5,1,,,,,
,0.430758,105,6.5,6,,,,,
,0.143784,79,6.1,30,,,,,
,0.077873,135,0,0,,,,,
,0.319792,88,2.8,10,,,,,
,1.600797,85,5.9,18,,,,,
,0.285131,122,2.3,4,,,,,
,5.628399,82,3.2,34,,,,,
,5.065752,103,5,66,,,,,
,18.426825,130,7.7,336,,,,,
,16.517777,87,6,315,,,,,
,6.903314,101,7.4,112,,,,,
,4.45544,88,5.3,62,,,,,
,0.106949,100,5.9,10,,,,,
,0.165909,87,5.8,2,,,,,
,9.903992,92,6.7,79,,,,,
,7.70019,118,6.8,72,,,,,
,4.480579,123,4.1,13,,,,,
,10.869492,100,6.7,185,,,,,
,63.655973,103,7.2,2184,,,,,
,16.312803,100,6.6,362,,,,,
,0.025364,99,0,0,,,,,
,1.473405,87,5.7,17,,,,,
,8.109958,114,6.8,57,,,,,
,7.142448,111,6.8,88,,,,,
,6.920873,99,6.9,149,,,,,
,4.826908,85,6.5,101,,,,,
,3.085411,114,6.3,24,,,,,
,66.925866,99,8,3697,,,,,
,1.280733,88,6.4,8,,,,,
,88.377076,161,8.1,2311,,,,,
,9.683622,110,7.8,165,,,,,
,1.6116,106,5.8,25,,,,,
,0.002386,88,0,0,,,,,
,0.097913,97,6.8,6,,,,,
,0.047781,85,0,0,,,,,
,20.422246,103,4.1,140,,,,,
,0.021678,98,0,0,,,,,
,1.998557,88,6,11,,,,,
,8.148187,88,3.9,44,,,,,
,2.968235,115,6.8,18,,,,,
,1.36514,0,4.4,12,,,,,
,0.057564,84,4.8,12,,,,,
,8.001156,91,6.1,20,,,,,
,1.079125,97,6.7,13,,,,,
,1.906151,91,4.2,26,,,,,
,0.100533,0,2,1,,,,,
,10.230583,94,6.2,237,,,,,
,12.818441,90,7.2,151,,,,,
,1.220072,99,6.8,15,,,,,
,0.014406,0,5,1,,,,,
,0.552361,75,6.9,8,,,,,
,0.147886,97,6,9,,,,,
,7.717237,110,5.7,77,,,,,
,40.285095,101,7.3,1055,,,,,
,0.249457,90,3.1,6,,,,,
,0.447166,0,4.4,11,,,,,
,43.729123,102,7.9,1422,,,,,
,4.653047,84,6.1,90,,,,,
,3.000435,156,7,27,,,,,
,11.095414,89,6.3,177,,,,,
,72.19808,119,7.5,1791,,,,,
,0.926084,92,4.1,7,,,,,
,2.833166,128,6.1,39,,,,,
,41.972329,82,5.5,1047,,,,,
,58.845025,114,8,2535,,,,,
,6.532855,91,6.4,161,,,,,
,48.901542,110,6.9,940,,,,,
,20.649145,88,4.9,483,,,,,
,22.583834,94,6.9,449,,,,,
,6.96858,121,5.7,72,,,,,
,6.926926,90,5.6,126,,,,,
,3.322721,107,5.9,43,,,,,
,26.881611,112,6.9,890,,,,,
,9.773398,103,6.9,144,,,,,
,13.152822,83,4.6,262,,,,,
,4.289003,109,6.6,53,,,,,
,1.444258,89,5.5,21,,,,,
,14.139004,100,6.7,251,,,,,
,3.851,100,6.2,33,,,,,
,2.162522,122,7.2,44,,,,,
,17.845161,100,5,349,,,,,
,0.42583,109,7.5,12,,,,,
,9.115486,98,6.6,179,,,,,
,15.017162,94,7.4,217,,,,,
,1.86221,107,6.8,35,,,,,
,1.334481,96,6,20,,,,,
,15.699363,90,6.7,292,,,,,
,17.806082,101,6.7,277,,,,,
,10.12895,83,6.7,187,,,,,
,4.805651,97,6.7,99,,,,,
,5.247956,89,7.4,85,,,,,
,4.86805,84,5.4,24,,,,,
,0.367312,86,6.6,7,,,,,
,5.323184,92,7.2,59,,,,,
,3.424158,94,6.3,25,,,,,
,9.954848,92,6.7,191,,,,,
,0.29245,100,6.7,7,,,,,
,0.280083,119,7.3,4,,,,,
,0.043023,170,6.1,7,,,,,
,5.06516,94,6.2,115,,,,,
,3.65924,108,5.9,30,,,,,
,0.948316,97,7.7,10,,,,,
,0.672695,92,6.7,13,,,,,
,16.570708,100,6.4,348,,,,,
,0.51799,120,6.8,27,,,,,
,8.542921,88,6.7,160,,,,,
,37.555398,106,7.5,1063,,,,,
,5.20209,79,5.6,17,,,,,
,8.887411,115,7.5,210,,,,,
,0.748565,106,6.6,53,,,,,
,0.436148,97,4.7,3,,,,,
,0.030253,120,2.8,3,,,,,
,0.690089,90,4,1,,,,,
,1.883947,92,7.2,29,,,,,
,1.631274,93,6.4,55,,,,,
,0.341461,114,4.7,5,,,,,
,0.887821,200,3.4,6,,,,,
,8.628485,95,6,197,,,,,
,6.507094,93,6.2,135,,,,,
,1.190729,88,6.3,16,,,,,
,0.340019,104,5.2,7,,,,,
,0.678475,98,6,3,,,,,
,9.055447,82,5.5,11,,,,,
,0.108468,118,4.4,5,,,,,
,2.175696,78,6.2,20,,,,,
